Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0.8
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
1.460200e+00,-0.04
1.460220e+00,-0.04
1.460240e+00,-0.04
1.460260e+00,-0.06
1.460280e+00,-0.06
1.460300e+00,-0.1
1.460320e+00,-0.14
1.460340e+00,-0.16
1.460360e+00,-0.16
1.460380e+00,-0.2
1.460400e+00,-0.26
1.460420e+00,-0.26
1.460440e+00,-0.28
1.460460e+00,-0.28
1.460480e+00,-0.28
1.460500e+00,-0.3
1.460520e+00,-0.26
1.460540e+00,-0.24
1.460560e+00,-0.18
1.460580e+00,-0.18
1.460600e+00,-0.16
1.460620e+00,-0.12
1.460640e+00,-0.1
1.460660e+00,-0.1
1.460680e+00,-0.12
1.460700e+00,-0.12
1.460720e+00,-0.14
1.460740e+00,-0.16
1.460760e+00,-0.2
1.460780e+00,-0.2
1.460800e+00,-0.22
1.460820e+00,-0.22
1.460840e+00,-0.22
1.460860e+00,-0.24
1.460880e+00,-0.22
1.460900e+00,-0.22
1.460920e+00,-0.24
1.460940e+00,-0.22
1.460960e+00,-0.2
1.460980e+00,-0.2
1.461000e+00,-0.18
1.461020e+00,-0.18
1.461040e+00,-0.16
1.461060e+00,-0.14
1.461080e+00,-0.1
1.461100e+00,-0.08
1.461120e+00,-0.08
1.461140e+00,-0.08
1.461160e+00,-0.06
1.461180e+00,-0.04
1.461200e+00,-0.08
1.461220e+00,-0.04
1.461240e+00,-0.1
1.461260e+00,-0.08
1.461280e+00,-0.1
1.461300e+00,-0.08
1.461320e+00,-0.1
1.461340e+00,-0.1
1.461360e+00,-0.1
1.461380e+00,-0.06
1.461400e+00,-0.08
1.461420e+00,-0.08
1.461440e+00,-0.04
1.461460e+00,-0.04
1.461480e+00,-0.04
1.461500e+00,-0.02
1.461520e+00,0
1.461540e+00,0
1.461560e+00,-0.02
1.461580e+00,0
1.461600e+00,0
1.461620e+00,0
1.461640e+00,0
1.461660e+00,0
1.461680e+00,0
1.461700e+00,0
1.461720e+00,0.02
1.461740e+00,0
1.461760e+00,0.02
1.461780e+00,0.02
1.461800e+00,0
1.461820e+00,0.02
1.461840e+00,0.02
1.461860e+00,0.04
1.461880e+00,0.02
1.461900e+00,0.04
1.461920e+00,0.06
1.461940e+00,0.04
1.461960e+00,0.04
1.461980e+00,0.04
1.462000e+00,0.06
1.462020e+00,0.06
1.462040e+00,0.06
1.462060e+00,0.06
1.462080e+00,0.06
1.462100e+00,0.06
1.462120e+00,0.04
1.462140e+00,0.04
1.462160e+00,0.02
1.462180e+00,0.04
1.462200e+00,0.02
1.462220e+00,0.04
1.462240e+00,0.04
1.462260e+00,0.02
1.462280e+00,0.02
1.462300e+00,0.04
1.462320e+00,0.06
1.462340e+00,0.06
1.462360e+00,0.06
1.462380e+00,0.06
1.462400e+00,0.06
1.462420e+00,0.06
1.462440e+00,0.04
1.462460e+00,0.02
1.462480e+00,0.02
1.462500e+00,0
1.462520e+00,0.02
1.462540e+00,0
1.462560e+00,0
1.462580e+00,-0.02
1.462600e+00,-0.02
1.462620e+00,-0.02
1.462640e+00,-0.02
1.462660e+00,0
1.462680e+00,-0.02
1.462700e+00,-0.02
1.462720e+00,-0.02
1.462740e+00,0
1.462760e+00,0
1.462780e+00,0
1.462800e+00,0
1.462820e+00,-0.02
1.462840e+00,-0.02
1.462860e+00,-0.02
1.462880e+00,-0.02
1.462900e+00,-0.04
1.462920e+00,-0.04
1.462940e+00,-0.02
1.462960e+00,-0.02
1.462980e+00,-0.04
1.463000e+00,-0.04
1.463020e+00,-0.04
1.463040e+00,-0.06
1.463060e+00,-0.06
1.463080e+00,-0.04
1.463100e+00,-0.08
1.463120e+00,-0.04
1.463140e+00,-0.08
1.463160e+00,-0.06
1.463180e+00,-0.04
1.463200e+00,-0.02
1.463220e+00,-0.02
1.463240e+00,-0.04
1.463260e+00,-0.04
1.463280e+00,-0.04
1.463300e+00,-0.06
1.463320e+00,-0.04
1.463340e+00,-0.06
1.463360e+00,-0.08
1.463380e+00,-0.06
1.463400e+00,-0.08
1.463420e+00,-0.1
1.463440e+00,-0.12
1.463460e+00,-0.1
1.463480e+00,-0.1
1.463500e+00,-0.08
1.463520e+00,-0.1
1.463540e+00,-0.08
1.463560e+00,-0.1
1.463580e+00,-0.08
1.463600e+00,-0.04
1.463620e+00,-0.08
1.463640e+00,-0.08
1.463660e+00,-0.08
1.463680e+00,-0.1
1.463700e+00,-0.06
1.463720e+00,-0.06
1.463740e+00,-0.08
1.463760e+00,-0.06
1.463780e+00,-0.06
1.463800e+00,-0.08
1.463820e+00,-0.06
1.463840e+00,-0.06
1.463860e+00,-0.08
1.463880e+00,-0.1
1.463900e+00,-0.08
1.463920e+00,-0.08
1.463940e+00,-0.08
1.463960e+00,-0.1
1.463980e+00,-0.1
1.464000e+00,-0.08
1.464020e+00,-0.08
1.464040e+00,-0.06
1.464060e+00,-0.06
1.464080e+00,-0.06
1.464100e+00,-0.06
1.464120e+00,-0.02
1.464140e+00,-0.02
1.464160e+00,-0.02
1.464180e+00,-0.02
1.464200e+00,-0.02
1.464220e+00,-0.02
1.464240e+00,-0.04
1.464260e+00,-0.02
1.464280e+00,-0.04
1.464300e+00,-0.02
1.464320e+00,-0.06
1.464340e+00,-0.04
1.464360e+00,-0.04
1.464380e+00,-0.08
1.464400e+00,-0.04
1.464420e+00,-0.06
1.464440e+00,-0.04
1.464460e+00,-0.02
1.464480e+00,-0.02
1.464500e+00,-0.02
1.464520e+00,-0.02
1.464540e+00,0
1.464560e+00,0
1.464580e+00,0
1.464600e+00,-0.02
1.464620e+00,-0.02
1.464640e+00,-0.02
1.464660e+00,-0.02
1.464680e+00,-0.02
1.464700e+00,-0.02
1.464720e+00,-0.02
1.464740e+00,-0.04
1.464760e+00,-0.04
1.464780e+00,-0.04
1.464800e+00,-0.08
1.464820e+00,-0.04
1.464840e+00,-0.04
1.464860e+00,-0.04
1.464880e+00,-0.02
1.464900e+00,-0.04
1.464920e+00,-0.04
1.464940e+00,-0.04
1.464960e+00,-0.02
1.464980e+00,-0.04
1.465000e+00,-0.02
1.465020e+00,-0.04
1.465040e+00,-0.04
1.465060e+00,-0.02
1.465080e+00,-0.02
1.465100e+00,-0.04
1.465120e+00,-0.06
1.465140e+00,-0.06
1.465160e+00,-0.06
1.465180e+00,-0.08
1.465200e+00,-0.1
1.465220e+00,-0.08
1.465240e+00,-0.1
1.465260e+00,-0.1
1.465280e+00,-0.1
1.465300e+00,-0.12
1.465320e+00,-0.12
1.465340e+00,-0.1
1.465360e+00,-0.1
1.465380e+00,-0.1
1.465400e+00,-0.1
1.465420e+00,-0.08
1.465440e+00,-0.08
1.465460e+00,-0.08
1.465480e+00,-0.08
1.465500e+00,-0.1
1.465520e+00,-0.12
1.465540e+00,-0.1
1.465560e+00,-0.12
1.465580e+00,-0.1
1.465600e+00,-0.14
1.465620e+00,-0.14
1.465640e+00,-0.16
1.465660e+00,-0.16
1.465680e+00,-0.16
1.465700e+00,-0.16
1.465720e+00,-0.18
1.465740e+00,-0.18
1.465760e+00,-0.16
1.465780e+00,-0.16
1.465800e+00,-0.16
1.465820e+00,-0.12
1.465840e+00,-0.12
1.465860e+00,-0.14
1.465880e+00,-0.16
1.465900e+00,-0.14
1.465920e+00,-0.12
1.465940e+00,-0.12
1.465960e+00,-0.12
1.465980e+00,-0.14
1.466000e+00,-0.14
1.466020e+00,-0.14
1.466040e+00,-0.14
1.466060e+00,-0.14
1.466080e+00,-0.16
1.466100e+00,-0.14
1.466120e+00,-0.14
1.466140e+00,-0.16
1.466160e+00,-0.16
1.466180e+00,-0.14
1.466200e+00,-0.14
1.466220e+00,-0.12
1.466240e+00,-0.12
1.466260e+00,-0.12
1.466280e+00,-0.12
1.466300e+00,-0.1
1.466320e+00,-0.1
1.466340e+00,-0.12
1.466360e+00,-0.1
1.466380e+00,-0.1
1.466400e+00,-0.08
1.466420e+00,-0.1
1.466440e+00,-0.08
1.466460e+00,-0.06
1.466480e+00,-0.08
1.466500e+00,-0.1
1.466520e+00,-0.08
1.466540e+00,-0.08
1.466560e+00,-0.08
1.466580e+00,-0.08
1.466600e+00,-0.06
1.466620e+00,-0.08
1.466640e+00,-0.06
1.466660e+00,-0.04
1.466680e+00,-0.06
1.466700e+00,-0.04
1.466720e+00,-0.06
1.466740e+00,-0.04
1.466760e+00,-0.04
1.466780e+00,-0.02
1.466800e+00,-0.02
1.466820e+00,-0.02
1.466840e+00,-0.02
1.466860e+00,-0.02
1.466880e+00,-0.02
1.466900e+00,-0.02
1.466920e+00,-0.02
1.466940e+00,-0.02
1.466960e+00,-0.02
1.466980e+00,-0.02
1.467000e+00,-0.02
1.467020e+00,-0.02
1.467040e+00,-0.02
1.467060e+00,-0.02
1.467080e+00,-0.02
1.467100e+00,0
1.467120e+00,0.02
1.467140e+00,0
1.467160e+00,0
1.467180e+00,0.02
1.467200e+00,0.02
1.467220e+00,0.04
1.467240e+00,0.04
1.467260e+00,0.02
1.467280e+00,0.02
1.467300e+00,0
1.467320e+00,0.04
1.467340e+00,0
1.467360e+00,0.02
1.467380e+00,0
1.467400e+00,0
1.467420e+00,0.02
1.467440e+00,0.02
1.467460e+00,0.02
1.467480e+00,0.04
1.467500e+00,0.04
1.467520e+00,0.02
1.467540e+00,0.02
1.467560e+00,0.04
1.467580e+00,0.02
1.467600e+00,0.06
1.467620e+00,0.04
1.467640e+00,0.04
1.467660e+00,0.02
1.467680e+00,0.02
1.467700e+00,0.02
1.467720e+00,0.02
1.467740e+00,0.02
1.467760e+00,0.04
1.467780e+00,0.04
1.467800e+00,0.02
1.467820e+00,0.02
1.467840e+00,0.02
1.467860e+00,0.06
1.467880e+00,0.04
1.467900e+00,0.04
1.467920e+00,0.02
1.467940e+00,0.02
1.467960e+00,0.04
1.467980e+00,0.04
1.468000e+00,0.04
1.468020e+00,0.06
1.468040e+00,0.06
1.468060e+00,0.06
1.468080e+00,0.06
1.468100e+00,0.04
1.468120e+00,0.06
1.468140e+00,0.06
1.468160e+00,0.06
1.468180e+00,0.06
1.468200e+00,0.06
1.468220e+00,0.06
1.468240e+00,0.08
1.468260e+00,0.06
1.468280e+00,0.06
1.468300e+00,0.08
1.468320e+00,0.08
1.468340e+00,0.1
1.468360e+00,0.1
1.468380e+00,0.1
1.468400e+00,0.1
1.468420e+00,0.1
1.468440e+00,0.08
1.468460e+00,0.12
1.468480e+00,0.14
1.468500e+00,0.12
1.468520e+00,0.12
1.468540e+00,0.12
1.468560e+00,0.12
1.468580e+00,0.14
1.468600e+00,0.14
1.468620e+00,0.14
1.468640e+00,0.14
1.468660e+00,0.14
1.468680e+00,0.14
1.468700e+00,0.14
1.468720e+00,0.16
1.468740e+00,0.16
1.468760e+00,0.16
1.468780e+00,0.16
1.468800e+00,0.2
1.468820e+00,0.2
1.468840e+00,0.2
1.468860e+00,0.2
1.468880e+00,0.22
1.468900e+00,0.22
1.468920e+00,0.22
1.468940e+00,0.22
1.468960e+00,0.22
1.468980e+00,0.22
1.469000e+00,0.2
1.469020e+00,0.24
1.469040e+00,0.22
1.469060e+00,0.22
1.469080e+00,0.22
1.469100e+00,0.22
1.469120e+00,0.2
1.469140e+00,0.24
1.469160e+00,0.22
1.469180e+00,0.22
1.469200e+00,0.2
1.469220e+00,0.24
1.469240e+00,0.22
1.469260e+00,0.24
1.469280e+00,0.26
1.469300e+00,0.26
1.469320e+00,0.26
1.469340e+00,0.26
1.469360e+00,0.26
1.469380e+00,0.26
1.469400e+00,0.28
1.469420e+00,0.26
1.469440e+00,0.26
1.469460e+00,0.28
1.469480e+00,0.24
1.469500e+00,0.28
1.469520e+00,0.26
1.469540e+00,0.26
1.469560e+00,0.24
1.469580e+00,0.22
1.469600e+00,0.24
1.469620e+00,0.16
1.469640e+00,0.18
1.469660e+00,0.12
1.469680e+00,0.1
1.469700e+00,0.1
1.469720e+00,0.08
1.469740e+00,0.06
1.469760e+00,0.08
1.469780e+00,0.08
1.469800e+00,0.1
1.469820e+00,0.12
1.469840e+00,0.14
1.469860e+00,0.16
1.469880e+00,0.2
1.469900e+00,0.22
1.469920e+00,0.22
1.469940e+00,0.22
1.469960e+00,0.16
1.469980e+00,0.14
1.470000e+00,0.12
1.470020e+00,0.1
1.470040e+00,0.04
1.470060e+00,0.02
1.470080e+00,-0.02
1.470100e+00,-0.06
1.470120e+00,-0.04
1.470140e+00,-0.06
1.470160e+00,-0.06
1.470180e+00,-0.06
1.470200e+00,-0.06
1.470220e+00,-0.06
1.470240e+00,-0.08
1.470260e+00,-0.06
1.470280e+00,-0.08
1.470300e+00,-0.06
1.470320e+00,-0.06
1.470340e+00,-0.04
1.470360e+00,-0.02
1.470380e+00,-0.02
1.470400e+00,-0.02
1.470420e+00,-0.02
1.470440e+00,-0.02
1.470460e+00,-0.04
1.470480e+00,-0.02
1.470500e+00,-0.04
1.470520e+00,-0.1
1.470540e+00,-0.14
1.470560e+00,-0.14
1.470580e+00,-0.14
1.470600e+00,-0.2
1.470620e+00,-0.24
1.470640e+00,-0.24
1.470660e+00,-0.26
1.470680e+00,-0.28
1.470700e+00,-0.26
1.470720e+00,-0.26
1.470740e+00,-0.24
1.470760e+00,-0.24
1.470780e+00,-0.18
1.470800e+00,-0.18
1.470820e+00,-0.14
1.470840e+00,-0.1
1.470860e+00,-0.08
1.470880e+00,-0.1
1.470900e+00,-0.12
1.470920e+00,-0.14
1.470940e+00,-0.16
1.470960e+00,-0.16
1.470980e+00,-0.2
1.471000e+00,-0.18
1.471020e+00,-0.2
1.471040e+00,-0.24
1.471060e+00,-0.22
1.471080e+00,-0.24
1.471100e+00,-0.22
1.471120e+00,-0.2
1.471140e+00,-0.22
1.471160e+00,-0.22
1.471180e+00,-0.22
1.471200e+00,-0.22
1.471220e+00,-0.2
1.471240e+00,-0.2
1.471260e+00,-0.18
1.471280e+00,-0.14
1.471300e+00,-0.14
1.471320e+00,-0.1
1.471340e+00,-0.08
1.471360e+00,-0.08
1.471380e+00,-0.08
1.471400e+00,-0.08
1.471420e+00,-0.1
1.471440e+00,-0.08
1.471460e+00,-0.1
1.471480e+00,-0.1
1.471500e+00,-0.12
1.471520e+00,-0.12
1.471540e+00,-0.1
1.471560e+00,-0.12
1.471580e+00,-0.12
1.471600e+00,-0.12
1.471620e+00,-0.1
1.471640e+00,-0.12
1.471660e+00,-0.06
1.471680e+00,-0.04
1.471700e+00,-0.06
1.471720e+00,-0.04
1.471740e+00,-0.02
1.471760e+00,-0.02
1.471780e+00,-0.02
1.471800e+00,-0.02
1.471820e+00,-0.02
1.471840e+00,-0.02
1.471860e+00,-0.02
1.471880e+00,-0.02
1.471900e+00,-0.02
1.471920e+00,-0.02
1.471940e+00,-0.02
1.471960e+00,-0.02
1.471980e+00,0
1.472000e+00,0
1.472020e+00,0
1.472040e+00,0
1.472060e+00,0.02
1.472080e+00,0.02
1.472100e+00,0.02
1.472120e+00,0
1.472140e+00,0.04
1.472160e+00,0.02
1.472180e+00,0
1.472200e+00,0.04
1.472220e+00,0.02
1.472240e+00,0.04
1.472260e+00,0.02
1.472280e+00,0.04
1.472300e+00,0.06
1.472320e+00,0.04
1.472340e+00,0.04
1.472360e+00,0
1.472380e+00,0.02
1.472400e+00,0
1.472420e+00,0.02
1.472440e+00,0.02
1.472460e+00,0
1.472480e+00,0.02
1.472500e+00,0.02
1.472520e+00,0.04
1.472540e+00,0.08
1.472560e+00,0.06
1.472580e+00,0.06
1.472600e+00,0.06
1.472620e+00,0.06
1.472640e+00,0.06
1.472660e+00,0.04
1.472680e+00,0.02
1.472700e+00,0.02
1.472720e+00,0.02
1.472740e+00,0
1.472760e+00,-0.02
1.472780e+00,-0.02
1.472800e+00,-0.02
1.472820e+00,-0.02
1.472840e+00,-0.02
1.472860e+00,-0.02
1.472880e+00,-0.02
1.472900e+00,-0.02
1.472920e+00,0
1.472940e+00,0
1.472960e+00,0
1.472980e+00,0.02
1.473000e+00,0
1.473020e+00,0.02
1.473040e+00,0
1.473060e+00,0
1.473080e+00,0
1.473100e+00,0
1.473120e+00,0
1.473140e+00,0
1.473160e+00,-0.02
1.473180e+00,-0.02
1.473200e+00,-0.02
1.473220e+00,-0.06
1.473240e+00,-0.02
1.473260e+00,-0.04
1.473280e+00,-0.04
1.473300e+00,-0.04
1.473320e+00,-0.06
1.473340e+00,-0.04
1.473360e+00,-0.02
1.473380e+00,-0.06
1.473400e+00,-0.02
1.473420e+00,-0.04
1.473440e+00,-0.04
1.473460e+00,-0.02
1.473480e+00,-0.02
1.473500e+00,-0.02
1.473520e+00,-0.02
1.473540e+00,-0.02
1.473560e+00,-0.02
1.473580e+00,-0.02
1.473600e+00,-0.02
1.473620e+00,-0.04
1.473640e+00,-0.06
1.473660e+00,-0.06
1.473680e+00,-0.06
1.473700e+00,-0.06
1.473720e+00,-0.06
1.473740e+00,-0.08
1.473760e+00,-0.08
1.473780e+00,-0.08
1.473800e+00,-0.06
1.473820e+00,-0.08
1.473840e+00,-0.06
1.473860e+00,-0.06
1.473880e+00,-0.04
1.473900e+00,-0.04
1.473920e+00,-0.06
1.473940e+00,-0.02
1.473960e+00,-0.04
1.473980e+00,-0.04
1.474000e+00,-0.04
1.474020e+00,-0.06
1.474040e+00,-0.02
1.474060e+00,-0.02
1.474080e+00,-0.06
1.474100e+00,-0.04
1.474120e+00,-0.02
1.474140e+00,-0.06
1.474160e+00,-0.06
1.474180e+00,-0.04
1.474200e+00,-0.04
1.474220e+00,-0.06
1.474240e+00,-0.04
1.474260e+00,-0.04
1.474280e+00,-0.02
1.474300e+00,-0.04
1.474320e+00,-0.04
1.474340e+00,-0.02
1.474360e+00,-0.04
1.474380e+00,-0.02
1.474400e+00,0
1.474420e+00,-0.02
1.474440e+00,-0.02
1.474460e+00,-0.02
1.474480e+00,-0.02
1.474500e+00,-0.02
1.474520e+00,-0.02
1.474540e+00,-0.04
1.474560e+00,-0.04
1.474580e+00,-0.04
1.474600e+00,-0.04
1.474620e+00,-0.04
1.474640e+00,-0.02
1.474660e+00,-0.02
1.474680e+00,-0.02
1.474700e+00,-0.02
1.474720e+00,-0.02
1.474740e+00,-0.02
1.474760e+00,0
1.474780e+00,-0.02
1.474800e+00,-0.02
1.474820e+00,-0.02
1.474840e+00,0
1.474860e+00,-0.02
1.474880e+00,-0.02
1.474900e+00,-0.02
1.474920e+00,-0.02
1.474940e+00,-0.04
1.474960e+00,-0.04
1.474980e+00,-0.02
1.475000e+00,-0.02
1.475020e+00,-0.02
1.475040e+00,-0.02
1.475060e+00,-0.04
1.475080e+00,-0.04
1.475100e+00,-0.06
1.475120e+00,-0.06
1.475140e+00,-0.04
1.475160e+00,-0.08
1.475180e+00,-0.06
1.475200e+00,-0.04
1.475220e+00,-0.06
1.475240e+00,-0.02
1.475260e+00,-0.04
1.475280e+00,-0.06
1.475300e+00,-0.06
1.475320e+00,-0.06
1.475340e+00,-0.06
1.475360e+00,-0.08
1.475380e+00,-0.08
1.475400e+00,-0.06
1.475420e+00,-0.1
1.475440e+00,-0.1
1.475460e+00,-0.08
1.475480e+00,-0.08
1.475500e+00,-0.1
1.475520e+00,-0.1
1.475540e+00,-0.1
1.475560e+00,-0.12
1.475580e+00,-0.12
1.475600e+00,-0.1
1.475620e+00,-0.12
1.475640e+00,-0.1
1.475660e+00,-0.1
1.475680e+00,-0.14
1.475700e+00,-0.1
1.475720e+00,-0.12
1.475740e+00,-0.14
1.475760e+00,-0.14
1.475780e+00,-0.14
1.475800e+00,-0.12
1.475820e+00,-0.16
1.475840e+00,-0.16
1.475860e+00,-0.14
1.475880e+00,-0.14
1.475900e+00,-0.14
1.475920e+00,-0.14
1.475940e+00,-0.14
1.475960e+00,-0.14
1.475980e+00,-0.16
1.476000e+00,-0.14
1.476020e+00,-0.14
1.476040e+00,-0.16
1.476060e+00,-0.18
1.476080e+00,-0.16
1.476100e+00,-0.16
1.476120e+00,-0.16
1.476140e+00,-0.14
1.476160e+00,-0.14
1.476180e+00,-0.14
1.476200e+00,-0.14
1.476220e+00,-0.14
1.476240e+00,-0.14
1.476260e+00,-0.14
1.476280e+00,-0.14
1.476300e+00,-0.12
1.476320e+00,-0.14
1.476340e+00,-0.12
1.476360e+00,-0.16
1.476380e+00,-0.16
1.476400e+00,-0.14
1.476420e+00,-0.1
1.476440e+00,-0.1
1.476460e+00,-0.08
1.476480e+00,-0.08
1.476500e+00,-0.08
1.476520e+00,-0.08
1.476540e+00,-0.1
1.476560e+00,-0.08
1.476580e+00,-0.08
1.476600e+00,-0.08
1.476620e+00,-0.06
1.476640e+00,-0.08
1.476660e+00,-0.06
1.476680e+00,-0.08
1.476700e+00,-0.04
1.476720e+00,-0.08
1.476740e+00,-0.04
1.476760e+00,-0.02
1.476780e+00,-0.02
1.476800e+00,-0.02
1.476820e+00,-0.02
1.476840e+00,-0.02
1.476860e+00,-0.02
1.476880e+00,-0.02
1.476900e+00,0
1.476920e+00,-0.02
1.476940e+00,0
1.476960e+00,0
1.476980e+00,0
1.477000e+00,-0.02
1.477020e+00,0
1.477040e+00,0
1.477060e+00,0.02
1.477080e+00,0
1.477100e+00,0.02
1.477120e+00,0.04
1.477140e+00,0
1.477160e+00,0.02
1.477180e+00,0.02
1.477200e+00,0.04
1.477220e+00,0.06
1.477240e+00,0.04
1.477260e+00,0.02
1.477280e+00,0.02
1.477300e+00,0.04
1.477320e+00,0.04
1.477340e+00,0.02
1.477360e+00,0.04
1.477380e+00,0.04
1.477400e+00,0.06
1.477420e+00,0.04
1.477440e+00,0.04
1.477460e+00,0.08
1.477480e+00,0.04
1.477500e+00,0.04
1.477520e+00,0.06
1.477540e+00,0.06
1.477560e+00,0.06
1.477580e+00,0.08
1.477600e+00,0.04
1.477620e+00,0.06
1.477640e+00,0.06
1.477660e+00,0.08
1.477680e+00,0.08
1.477700e+00,0.04
1.477720e+00,0.06
1.477740e+00,0.08
1.477760e+00,0.08
1.477780e+00,0.06
1.477800e+00,0.06
1.477820e+00,0.06
1.477840e+00,0.06
1.477860e+00,0.04
1.477880e+00,0.06
1.477900e+00,0.06
1.477920e+00,0.06
1.477940e+00,0.06
1.477960e+00,0.06
1.477980e+00,0.04
1.478000e+00,0.06
1.478020e+00,0.06
1.478040e+00,0.06
1.478060e+00,0.04
1.478080e+00,0.06
1.478100e+00,0.04
1.478120e+00,0.06
1.478140e+00,0.02
1.478160e+00,0.06
1.478180e+00,0.06
1.478200e+00,0.06
1.478220e+00,0.06
1.478240e+00,0.06
1.478260e+00,0.06
1.478280e+00,0.08
1.478300e+00,0.06
1.478320e+00,0.08
1.478340e+00,0.06
1.478360e+00,0.06
1.478380e+00,0.08
1.478400e+00,0.06
1.478420e+00,0.06
1.478440e+00,0.06
1.478460e+00,0.06
1.478480e+00,0.06
1.478500e+00,0.08
1.478520e+00,0.1
1.478540e+00,0.1
1.478560e+00,0.12
1.478580e+00,0.1
1.478600e+00,0.12
1.478620e+00,0.1
1.478640e+00,0.1
1.478660e+00,0.1
1.478680e+00,0.1
1.478700e+00,0.1
1.478720e+00,0.1
1.478740e+00,0.12
1.478760e+00,0.1
1.478780e+00,0.08
1.478800e+00,0.08
1.478820e+00,0.1
1.478840e+00,0.1
1.478860e+00,0.14
1.478880e+00,0.12
1.478900e+00,0.14
1.478920e+00,0.12
1.478940e+00,0.14
1.478960e+00,0.14
1.478980e+00,0.14
1.479000e+00,0.16
1.479020e+00,0.14
1.479040e+00,0.16
1.479060e+00,0.16
1.479080e+00,0.18
1.479100e+00,0.18
1.479120e+00,0.18
1.479140e+00,0.18
1.479160e+00,0.18
1.479180e+00,0.18
1.479200e+00,0.18
1.479220e+00,0.18
1.479240e+00,0.2
1.479260e+00,0.18
1.479280e+00,0.2
1.479300e+00,0.16
1.479320e+00,0.18
1.479340e+00,0.18
1.479360e+00,0.18
1.479380e+00,0.2
1.479400e+00,0.18
1.479420e+00,0.18
1.479440e+00,0.2
1.479460e+00,0.18
1.479480e+00,0.18
1.479500e+00,0.2
1.479520e+00,0.2
1.479540e+00,0.18
1.479560e+00,0.18
1.479580e+00,0.18
1.479600e+00,0.2
1.479620e+00,0.22
1.479640e+00,0.18
1.479660e+00,0.22
1.479680e+00,0.2
1.479700e+00,0.2
1.479720e+00,0.2
1.479740e+00,0.2
1.479760e+00,0.2
1.479780e+00,0.2
1.479800e+00,0.2
1.479820e+00,0.2
1.479840e+00,0.16
1.479860e+00,0.14
1.479880e+00,0.08
1.479900e+00,0.08
1.479920e+00,0.08
1.479940e+00,0.04
1.479960e+00,0.02
1.479980e+00,0
1.480000e+00,0
1.480020e+00,0.02
1.480040e+00,0
1.480060e+00,0.06
1.480080e+00,0.1
1.480100e+00,0.08
1.480120e+00,0.12
1.480140e+00,0.12
1.480160e+00,0.1
1.480180e+00,0.12
1.480200e+00,0.12
1.480220e+00,0.06
1.480240e+00,0.02
1.480260e+00,0.02
1.480280e+00,-0.02
1.480300e+00,-0.02
1.480320e+00,-0.04
1.480340e+00,-0.08
1.480360e+00,-0.1
1.480380e+00,-0.08
1.480400e+00,-0.1
1.480420e+00,-0.12
1.480440e+00,-0.14
1.480460e+00,-0.14
1.480480e+00,-0.14
1.480500e+00,-0.14
1.480520e+00,-0.14
1.480540e+00,-0.16
1.480560e+00,-0.12
1.480580e+00,-0.08
1.480600e+00,-0.08
1.480620e+00,-0.08
1.480640e+00,-0.08
1.480660e+00,-0.06
1.480680e+00,-0.06
1.480700e+00,-0.08
1.480720e+00,-0.12
1.480740e+00,-0.12
1.480760e+00,-0.14
1.480780e+00,-0.12
1.480800e+00,-0.18
1.480820e+00,-0.18
1.480840e+00,-0.24
1.480860e+00,-0.24
1.480880e+00,-0.28
1.480900e+00,-0.28
1.480920e+00,-0.3
1.480940e+00,-0.26
1.480960e+00,-0.28
1.480980e+00,-0.28
1.481000e+00,-0.26
1.481020e+00,-0.2
1.481040e+00,-0.2
1.481060e+00,-0.16
1.481080e+00,-0.16
1.481100e+00,-0.16
1.481120e+00,-0.14
1.481140e+00,-0.16
1.481160e+00,-0.16
1.481180e+00,-0.16
1.481200e+00,-0.18
1.481220e+00,-0.22
1.481240e+00,-0.2
1.481260e+00,-0.2
1.481280e+00,-0.2
1.481300e+00,-0.22
1.481320e+00,-0.2
1.481340e+00,-0.22
1.481360e+00,-0.22
1.481380e+00,-0.22
1.481400e+00,-0.24
1.481420e+00,-0.24
1.481440e+00,-0.22
1.481460e+00,-0.24
1.481480e+00,-0.22
1.481500e+00,-0.16
1.481520e+00,-0.14
1.481540e+00,-0.16
1.481560e+00,-0.12
1.481580e+00,-0.1
1.481600e+00,-0.08
1.481620e+00,-0.12
1.481640e+00,-0.08
1.481660e+00,-0.1
1.481680e+00,-0.1
1.481700e+00,-0.08
1.481720e+00,-0.1
1.481740e+00,-0.08
1.481760e+00,-0.1
1.481780e+00,-0.12
1.481800e+00,-0.1
1.481820e+00,-0.1
1.481840e+00,-0.1
1.481860e+00,-0.08
1.481880e+00,-0.08
1.481900e+00,-0.04
1.481920e+00,-0.06
1.481940e+00,-0.04
1.481960e+00,-0.04
1.481980e+00,-0.04
1.482000e+00,-0.02
1.482020e+00,-0.02
1.482040e+00,-0.04
1.482060e+00,-0.02
1.482080e+00,0
1.482100e+00,-0.02
1.482120e+00,-0.02
1.482140e+00,0
1.482160e+00,-0.02
1.482180e+00,-0.02
1.482200e+00,0
1.482220e+00,-0.02
1.482240e+00,0
1.482260e+00,0.02
1.482280e+00,0.02
1.482300e+00,0.02
